stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,24,219,gbdt,58,4,0.0661902108583355,117,0.8903365968211897,1,0.8569070493304348,0.03430854836781841,2.1092089989928144e-06,6.453339775488803e-08,0.8836526232288008,0.14507249733092506,0.5122699386503068,0.04989578567434294,0.7967610133884592
lightgbm,25,802,gbdt,31,8,0.01087559628873604,67,0.7856172159821418,1,0.9113903260803391,0.00020134891629694707,1.1065626652768521e-07,1.0710197236045282e-08,0.8886467786187071,0.15604415693398227,0.5251533742331288,0.04999110365512684,0.7651034509371587
lightgbm,26,716,gbdt,87,4,0.019979828285418135,34,0.9684909461499169,1,0.9963910655147281,7.501770472909454e-06,0.6499624054252254,6.101723302705363e-07,0.8903376728159824,0.15687021620667624,0.5294478527607362,0.04968608611661837,0.7708352311721279
lightgbm,27,591,gbdt,134,4,0.027728848113274373,20,0.9727654287934406,1,0.9969081205956621,1.3121243048411167e-05,1.1844966857166301,5.002458847288281e-07,0.8901719052961088,0.15645225375769983,0.5269938650306748,0.04992120380255198,0.7746547743038878
lightgbm,28,652,gbdt,109,4,0.02128522567197226,260,0.9940830990281094,1,0.9525999508515564,1.4104948764755124e-06,0.6948589470925859,3.846023015385313e-06,0.890024051319045,0.15577046772025216,0.5263803680981595,0.04997839459102232,0.7711230462317242
lightgbm,29,150,gbdt,141,12,0.04894696088692879,126,0.961233163775614,1,0.9691557573464815,1.7659252070630835e-08,0.06235292437688866,5.606020823654512e-07,0.8699466461013737,0.13397283065338586,0.48098159509202454,0.04992120380255198,0.7073347640568275
lightgbm,30,850,gbdt,88,4,0.017225015196595708,77,0.9119124128700635,1,0.9985878388244315,2.9853942412786566e-05,0.5018806829951948,2.4480008248315183e-07,0.8900841308855832,0.15789679969641868,0.5263803680981595,0.049787758629454525,0.770699995217236
lightgbm,31,1269,gbdt,70,4,0.011341078924545703,45,0.8462207300918133,1,0.9341179953654838,0.0010415523414613371,1.0118820235201703e-08,8.860675917163795e-06,0.890519560575142,0.15695700976533802,0.5325153374233129,0.04990849473844746,0.7700695923835049
lightgbm,32,1336,gbdt,69,4,0.011246507433265262,52,0.8759893697171731,1,0.9436291018188436,0.0105160715718892,7.462782659997623,8.508984622119902e-07,0.8904854644172716,0.1576651003316617,0.5312883435582823,0.04992120380255198,0.7692680414719587
lightgbm,33,1108,gbdt,63,4,0.012662389584572125,93,0.8814599778669487,1,0.9338328386553096,0.024554432317397543,3.8664744622327713e-07,1.699366354480078e-05,0.8907546821595616,0.1583714998489835,0.5245398773006135,0.04999745818717909,0.7698039093292434
lightgbm,34,1488,gbdt,254,4,0.010651684802356596,56,0.8348249537899609,1,0.9622945255065891,0.6054610994256283,3.5798985933935064,0.00010478318866067172,0.8902841972845953,0.15619403622975983,0.5294478527607362,0.04974963143714097,0.7693799468247271
lightgbm,35,614,gbdt,72,6,0.015843596609405024,173,0.8023923593510393,1,0.6211024033612567,0.010807784757481351,0.0008190274803215292,9.448564816718639e-06,0.8868880546648814,0.15232361249026943,0.5214723926380368,0.04999745818717909,0.7423343646180369
lightgbm,36,1057,gbdt,105,4,0.013761330376322529,52,0.8641314967845297,1,0.9051037665799001,0.15995239995021798,5.167292312923262e-08,1.4725431183977377e-06,0.8902547793098309,0.15712040574793024,0.5282208588957055,0.0495717045396777,0.770927096796119
lightgbm,37,1242,gbdt,44,-1,0.007981182252853764,145,0.9234837642246044,1,0.9722306050583848,0.0018712594535057157,0.012945913037416447,4.594864796909276e-08,0.8863606051136282,0.15318083937344967,0.5282208588957055,0.0499656855269178,0.7453448663561351
lightgbm,38,838,gbdt,79,12,0.010540137549134097,395,0.7107108408116319,1,0.8204659558748666,3.654918112530006,9.55620538432349,0.00019819054729736078,0.886945787342895,0.1550174301828361,0.5159509202453988,0.049838594885872604,0.7228171988106715
lightgbm,39,2536,gbdt,46,4,0.006066135199863312,79,0.8956793864207745,1,0.7538552066431705,0.0001358556716386517,1.0459872394383047e-07,7.666961135839453e-05,0.890829490205912,0.15886842830271486,0.5319018404907976,0.04941919577042347,0.7709070928710396
lightgbm,40,1043,gbdt,101,10,0.005984325454656345,213,0.8936604447270444,1,0.7740072974660847,0.00015504069940873514,5.9235446782964305e-08,4.750142443062857e-05,0.8844808916492248,0.1496722678035582,0.5165644171779141,0.0499656855269178,0.7202753021361726
