stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,57,1341,gbdt,109,10,0.006967912521979287,262,0.70655496130272,1,0.692450637270021,0.013187861805183696,5.295652762199912e-06,1.8572282524733047e-05,0.946178770708819,0.4928018114518063,0.733890214797136,0.04918994599639976,0.5720393817797631
lightgbm,58,1091,gbdt,59,10,0.009825228338718293,327,0.9254864689728809,1,0.6758344039344322,4.645916521812322e-05,0.0004863381441873596,0.00037486043381330226,0.9462894423669612,0.4939152043934709,0.7392601431980907,0.04992332822188146,0.6379613719217861
lightgbm,59,1,gbdt,49,10,0.19845906551729384,389,0.8413296340179308,1,0.6504491138898747,1.8943849830686357,2.337578384950486e-06,4.0204826110052846e-05,0.8705510916320436,0.11183221063760199,0.4236276849642005,0.034175611707447165,0.9999569106032157
lightgbm,60,201,gbdt,91,10,0.12352203049179923,374,0.9034491614892423,1,0.7476711537893855,0.0016529722100475965,0.0025022486814196944,0.0031631305494513157,0.921128731573354,0.4265578564951921,0.6616945107398569,0.049783318887925865,0.4260408350569954
lightgbm,61,2012,gbdt,52,12,0.005919923179004753,350,0.8570336461794046,1,0.6624867977273025,0.0001642807270172795,1.9767209634475844e-05,7.556845501648619e-05,0.9472140266789465,0.49578856599648746,0.7392601431980907,0.049836655777051805,0.6405196365032496
lightgbm,62,2125,gbdt,70,4,0.009208908104514328,295,0.8146184532664138,1,0.6002210099280376,0.0004635839610471895,1.9452846561340583e-06,0.00011660705687494548,0.9477625676238399,0.4942652858175151,0.7356801909307876,0.049543302886859125,0.699255735321098
lightgbm,63,834,gbdt,39,6,0.0127748774738438,265,0.8770774314746191,1,0.6576894059079421,0.005072320666667395,8.901037025216209e-07,0.0007842753500002981,0.9469619812362988,0.4924799336235591,0.736873508353222,0.04981665444362957,0.6750538984816411
lightgbm,64,1300,gbdt,56,8,0.008267187864875515,322,0.9986137627707244,1,0.7124393063278216,0.001281092313782044,1.4502366015325457e-07,0.3253975659659043,0.9454935460295603,0.4913646124261812,0.7326968973747017,0.049596639775985066,0.6442239413732783
lightgbm,65,1754,gbdt,80,10,0.0070098821148614565,231,0.8466828508966907,1,0.6231266584802184,0.0022661352376320792,1.667480224708233e-08,2.1371951146397113e-05,0.9466930651383122,0.4957891275793572,0.7440334128878282,0.04990332688845923,0.5787042554304985
lightgbm,66,1633,gbdt,81,10,0.0066633967072707,233,0.8280012705531874,1,0.6191419156825643,7.09836655987306e-05,1.1559458149382841e-08,2.0531384790749665e-05,0.9469231043406077,0.4966580229964918,0.7380668257756563,0.049836655777051805,0.5944956184992796
lightgbm,67,1824,gbdt,68,10,0.0054641590122098726,203,0.885098561630717,1,0.6322941815293261,0.0006184683578603621,1.915042897510243e-08,3.791625629431154e-06,0.9472488022670088,0.49565263044727914,0.7410501193317423,0.04990332688845923,0.6274962794081218
lightgbm,68,1853,gbdt,38,10,0.007533342046328756,184,0.785225949377703,1,0.682976890334054,0.00025994185453761685,5.779060317998121e-08,0.030625425116665713,0.9478520962654471,0.49698795852651867,0.7392601431980907,0.049743316221081406,0.6603102953274634
lightgbm,69,1063,gbdt,60,10,0.010294169565571621,249,0.8157840974379066,1,0.6989417255229808,0.25155924414701414,4.8824005892796555e-08,0.00023124855159108594,0.9467546961364648,0.49347009251767304,0.7332935560859188,0.04954996999799987,0.6334117495180129
lightgbm,70,215,gbdt,122,10,0.05935218948996771,344,0.9347141664558003,1,0.6469729115142443,0.007904527285894728,3.600242162102113e-07,7.350064342921896e-06,0.940181497382244,0.470776264351052,0.7171837708830548,0.049889992666177746,0.5274113008151234
lightgbm,71,1315,gbdt,51,12,0.009271399667168691,307,0.8488053705620164,1,0.6646022951692988,0.002336815694522746,1.1058533827500757e-07,6.42405478113002e-05,0.9472406394316504,0.49644124955551555,0.7428400954653938,0.049223281552103475,0.6441682974902175
lightgbm,72,2124,gbdt,48,12,0.007420271664708258,308,0.7937491791565415,1,0.6299354740847873,0.05515597779633097,9.528454712677416e-08,5.583693146966352e-05,0.9477060443647715,0.49749203854306934,0.7398568019093079,0.04984332288819254,0.6202898381322597
lightgbm,73,1485,gbdt,34,10,0.01163251299526685,280,0.8475432731127693,1,0.6695836309921528,0.002378136236613906,1.1037255597661385e-08,1.3590007455858685e-05,0.9475923414782942,0.496090414995958,0.733890214797136,0.0499766651110074,0.6523843760750307
lightgbm,74,1832,gbdt,73,12,0.005781596432805389,233,0.8703996435000879,1,0.616763874157514,0.0009128824274993592,2.2910440524075768e-07,3.233824468871205e-05,0.9473188825157954,0.4960601210685006,0.7356801909307876,0.049783318887925865,0.6103019608536078
lightgbm,75,2018,gbdt,56,10,0.006662626800639491,315,0.8300736907430737,1,0.6404929994290729,0.00010372743945426698,1.974587723386059e-08,0.0003387196349679056,0.9471152889906265,0.4968200782999905,0.7398568019093079,0.049916661110740716,0.6190503408952693
lightgbm,76,1255,gbdt,65,12,0.009615984518516831,292,0.8921276730757666,1,0.6642956736184114,0.00033782458961914823,3.166174861676618e-08,0.00015234437681334995,0.9468782763719651,0.495139974065385,0.7374701670644391,0.04982332155477032,0.6116697178101529
lightgbm,77,1406,gbdt,48,6,0.00782455917839243,366,0.8648024991730743,1,0.6074035079109136,4.2289988004801807e-05,1.0112716593212397e-05,2.406292617147524e-07,0.947012016393774,0.49561709187570024,0.7386634844868735,0.04994332955530369,0.6659502014983758
lightgbm,78,650,gbdt,228,-1,0.013345158701283614,154,0.8400162314220256,1,0.725706612188664,0.003672063916204273,0.0797263054003431,2.1771185944963286e-05,0.9454841818412396,0.4891620694255429,0.7344868735083532,0.049956663777585175,0.36882391041156265
lightgbm,79,1949,gbdt,103,4,0.008466593424577751,269,0.6289220254322596,1,0.6512115171097534,1.7746408198063813e-05,3.4834103051138925e-06,4.6595851187148106e-05,0.9475996371118456,0.4948762449473247,0.7362768496420048,0.04945663044202947,0.7030150815404539
lightgbm,80,931,gbdt,88,8,0.01115682382870314,197,0.9081019122274273,1,0.68410594061376,0.023931774368322067,5.019595057980266e-08,8.121704074302322e-05,0.9453692736238104,0.49089758622602087,0.7374701670644391,0.04984332288819254,0.6029061541650917
lightgbm,81,1774,gbdt,52,12,0.00897080906545721,252,0.8583906217073184,1,0.6636545833779525,0.0015499884746955463,5.335323827997269e-07,6.805428493979291e-05,0.9472823844580889,0.49578622687080337,0.7416467780429594,0.04994999666644443,0.6056483001570039
lightgbm,82,1848,gbdt,31,12,0.009470777881852147,322,0.8529180548935578,1,0.6259017192037021,0.002349348647916862,1.1555983390469108e-06,0.00011785626682430396,0.9476548197883042,0.4977058613539823,0.7428400954653938,0.04998999933328888,0.6602611969289655
lightgbm,83,2509,gbdt,31,12,0.007015157461746573,301,0.8220710744305925,1,0.624302605950868,0.01279496266544056,1.1202580839065694e-06,0.0005905434739912837,0.9477854092420799,0.4980947350175103,0.7422434367541766,0.049356623774918326,0.6635282065401457
lightgbm,84,1878,gbdt,37,12,0.009855056985091922,321,0.8463856535139537,1,0.6423682628623014,0.0009637996776276087,2.0070723840014148e-07,5.668902759457113e-06,0.9478177503002985,0.4961731318618575,0.7440334128878282,0.04994999666644443,0.6348124223490548
lightgbm,85,1813,gbdt,38,12,0.008049865582209628,315,0.8340404072912532,1,0.641480409036028,0.00017126021962694045,1.4149309887747798e-07,2.522971901757002e-06,0.9474490423466577,0.49678994483521394,0.7428400954653938,0.049796653110207346,0.6535622170733211
lightgbm,86,1410,gbdt,44,12,0.011730495826730249,220,0.8049200978649318,1,0.697121639434048,0.0009699441801969693,8.271253753766862,5.0998590470752575e-06,0.947215661632812,0.49589621037564247,0.7344868735083532,0.049596639775985066,0.6282692775345137
lightgbm,87,1143,gbdt,80,10,0.010427200397874774,308,0.8475556554454766,1,0.6563302934754384,0.0005117303022421414,8.210605617322722e-08,8.371766272447223e-06,0.9467269814805476,0.49522028610720925,0.7410501193317423,0.04992332822188146,0.5836931976119768
