stage,trial,best_iteration,perf_recall_test,fairness_ratio_test,predictive_equality_age_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val,predictive_equality_age_val,aeq_fpr_parity_age_test,aeq_fpr_parity_income_test,aeq_fpr_parity_employment_status_test,aeq_fpr_parity_age_val,aeq_fpr_parity_income_val,aeq_fpr_parity_employment_status_val,attribute_n_distinct_groups,attribute_is_degenerate
lightgbm,62,2125,0.722473604826546,0.06175329335526374,0.32552989499451995,0.699255735321098,0.05164839762362982,0.7356801909307876,0.049543302886859125,0.047599103798701824,0.3047800265530181,0.32552989499451995,0.27832404434067287,0.06175329335526374,0.3047800265530181,0.248419987165463,0.047599103798701824,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,63,834,0.720211161387632,0.05413170392435563,0.3319064068223649,0.6750538984816411,0.051527068864530165,0.736873508353222,0.04981665444362957,0.05724038500012262,0.30492346489370964,0.3319064068223649,0.28534810851870523,0.05413170392435563,0.30492346489370964,0.2630399178213336,0.05724038500012262,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,64,1300,0.7119155354449472,0.06903489826694056,0.3346183690390145,0.6442239413732783,0.049686218726466405,0.7326968973747017,0.049596639775985066,0.0753034449186204,0.31158826507641757,0.3346183690390145,0.2905589795838463,0.06903489826694056,0.31158826507641757,0.2666638380885982,0.0753034449186204,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,65,1754,0.7096530920060332,0.05462148975119847,0.3333143368222756,0.5787042554304985,0.04743536105765208,0.7440334128878282,0.04990332688845923,0.061652496284886414,0.31305782819904915,0.3333143368222756,0.2937442372248927,0.05462148975119847,0.31305782819904915,0.27095507457663925,0.061652496284886414,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,66,1633,0.7138009049773756,0.05684555317101952,0.33722647615994233,0.5944956184992796,0.048908041168103086,0.7380668257756563,0.049836655777051805,0.05946585451413539,0.3159502244044347,0.33722647615994233,0.2957588189455901,0.05684555317101952,0.3159502244044347,0.2721998269652663,0.05946585451413539,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,67,1824,0.7156862745098039,0.07427117298380627,0.33548143908552813,0.6274962794081218,0.0499790812484311,0.7410501193317423,0.04990332688845923,0.06974507821420196,0.3161023470794576,0.33548143908552813,0.30219462306035283,0.07427117298380627,0.3161023470794576,0.2704233388539118,0.06974507821420196,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,68,1853,0.7164404223227753,0.061119408244160706,0.3306694333745227,0.6603102953274634,0.05016735001255125,0.7392601431980907,0.049743316221081406,0.05969110396305257,0.31343412477891586,0.3306694333745227,0.28753541937759186,0.061119408244160706,0.31343412477891586,0.25973092694824534,0.05969110396305257,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,69,1063,0.7149321266968326,0.06410152796693581,0.3319386324879275,0.6334117495180129,0.04927202744540206,0.7332935560859188,0.04954996999799987,0.06773346629234465,0.31834463040538474,0.3319386324879275,0.3021055747169546,0.06410152796693581,0.31834463040538474,0.2644965517141694,0.06773346629234465,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,70,215,0.6862745098039216,0.055715101829550376,0.35878102254558364,0.5274113008151234,0.04994979499623462,0.7171837708830548,0.049889992666177746,0.05106708543206874,0.3297326510456135,0.35878102254558364,0.27632350208979345,0.055715101829550376,0.3297326510456135,0.26056874440918176,0.05106708543206874,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,71,1315,0.7141779788838613,0.06284043160716922,0.3358335777505564,0.6441682974902175,0.04887457116559284,0.7428400954653938,0.049223281552103475,0.0577205195205467,0.31657788006554893,0.3358335777505564,0.2968811507119237,0.06284043160716922,0.31657788006554893,0.26780271175901343,0.0577205195205467,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,72,2124,0.7153092006033183,0.05513418607587735,0.32466290624982785,0.6202898381322597,0.04889130616684796,0.7398568019093079,0.04984332288819254,0.05692129635869054,0.3102800799057565,0.32466290624982785,0.28987195418823103,0.05513418607587735,0.3102800799057565,0.2636065861043008,0.05692129635869054,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,73,1485,0.7115384615384616,0.05664487888190488,0.3279360047579082,0.6523843760750307,0.049502133712660025,0.733890214797136,0.0499766651110074,0.05947654212278279,0.30989939582940035,0.3279360047579082,0.28908380690174484,0.05664487888190488,0.30989939582940035,0.26143352435472517,0.05947654212278279,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,74,1832,0.7171945701357466,0.06353149532357115,0.33372443715632816,0.6103019608536078,0.049514684963601376,0.7356801909307876,0.049783318887925865,0.06734328250812234,0.3147472292058446,0.33372443715632816,0.30401255342779254,0.06353149532357115,0.3147472292058446,0.2725560150278386,0.06734328250812234,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,75,2018,0.7160633484162896,0.05659039518948881,0.33449403802958266,0.6190503408952693,0.04927621119571584,0.7398568019093079,0.049916661110740716,0.06233134146058643,0.3143515722838427,0.33449403802958266,0.29028287875837366,0.05659039518948881,0.3143515722838427,0.26273059595033205,0.06233134146058643,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,76,1255,0.7066365007541479,0.06336683644112832,0.3296813958666478,0.6116697178101529,0.04849803363735252,0.7374701670644391,0.04982332155477032,0.06722227032032696,0.3184157941213604,0.3296813958666478,0.303158980987203,0.06336683644112832,0.3184157941213604,0.2739242477886129,0.06722227032032696,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,77,1406,0.7220965309200603,0.052450638746638516,0.3271246209289747,0.6659502014983758,0.05140574010543051,0.7386634844868735,0.04994332955530369,0.05179320129764351,0.3025409022277916,0.3271246209289747,0.2919482311363706,0.052450638746638516,0.3025409022277916,0.2620312824571514,0.05179320129764351,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,78,650,0.7096530920060332,0.08712015922804325,0.3413434059550713,0.36882391041156265,0.048481298636097396,0.7344868735083532,0.049956663777585175,0.0772172700562721,0.34072399082566174,0.3413434059550713,0.3296161522099476,0.08712015922804325,0.34072399082566174,0.2871997718870197,0.0772172700562721,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
