stage,trial,best_iteration,boosting_type,num_leaves,max_depth,learning_rate,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,min_split_gain,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
lightgbm,56,902,gbdt,198,4,0.01712439721139494,270,0.6215474834380571,1,0.9257580470140048,1.648829728075585e-07,0.0032413493536294,1.2880767912314136e-06,0.89209143399723,0.1412764441619961,0.5177914110429448,0.04981953128971583,0.7806623877419454
lightgbm,57,1258,gbdt,173,4,0.012985037358293558,229,0.6145120233508,1,0.9521386595141745,2.1762827734011445e-06,0.03272216037446704,1.8572282524733047e-05,0.8922805690417179,0.14224826272893318,0.5263803680981595,0.04994662193076102,0.7790941932682203
lightgbm,58,1593,gbdt,203,4,0.009614770677372262,319,0.6313050057747245,1,0.9171141369812835,1.212007600889375e-08,0.008874489057184758,1.4226429373184095e-07,0.8928370896024884,0.14187602035383068,0.5276073619631901,0.04989578567434294,0.7803444325237215
lightgbm,59,1,gbdt,226,4,0.19845906551729384,254,0.602034954188723,1,0.9856760482567657,4.736550999021489e-08,0.0032328348893164707,7.563275519532476e-06,0.8116381149354739,0.04594848341627237,0.27423312883435585,0.0351850439733618,0.9999969527787295
lightgbm,60,104,gbdt,180,8,0.057722610027229226,118,0.6663665241822032,1,0.961544295084789,3.1427285561717563e-07,0.08144660875363541,2.5648969328876894e-08,0.8585981652789617,0.11322295938405177,0.4539877300613497,0.04983224035382035,0.7795532500669372
lightgbm,61,1781,gbdt,193,4,0.00954223372564973,336,0.6008527364801958,1,0.9140141519954941,1.4529281689024646e-08,0.01119140942680702,1.9127355637758646e-07,0.8928212695466186,0.1420561135740381,0.5269938650306748,0.04999745818717909,0.7794908612618617
lightgbm,62,1604,gbdt,209,4,0.008840253416124001,333,0.6277624421313523,1,0.9378634592698147,1.0315620173132505e-08,0.6094461425840209,7.93271645458819e-08,0.8925368204198326,0.1424891258620547,0.5220858895705521,0.04958441360378222,0.7797141692367014
lightgbm,63,1594,gbdt,207,4,0.011635460636029287,368,0.6404437776042355,1,0.9336642392766173,8.141950880620536e-08,0.001116691827707605,1.0494863425613428e-06,0.8929725775822089,0.14341003538817587,0.5269938650306748,0.04964795892430481,0.7802059136808017
lightgbm,64,1685,gbdt,145,4,0.009973574755187176,283,0.9276023796082551,1,0.9159200895470891,1.0219632324333952e-06,0.005142856914928473,3.4827790752247843e-07,0.8920817540566864,0.14014062456509885,0.5245398773006135,0.04997204005897006,0.7772309822765774
lightgbm,65,1197,gbdt,224,4,0.015734174017859502,241,0.616052820728111,1,0.9560499881426163,3.3215065975794324e-08,0.016120621582929182,5.516458161750211e-08,0.8920693880593432,0.14119674185388106,0.5202453987730061,0.04979411316150679,0.78088467733703
