stage,trial,best_iteration,perf_recall_test,fairness_ratio_test,predictive_equality_age_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val,predictive_equality_age_val,aeq_fpr_parity_age_test,aeq_fpr_parity_income_test,aeq_fpr_parity_employment_status_test,aeq_fpr_parity_age_val,aeq_fpr_parity_income_val,aeq_fpr_parity_employment_status_val,attribute_n_distinct_groups,attribute_is_degenerate
lightgbm,22,2345,0.5222376650451702,0.01645528868841406,0.4955320850717381,0.7679766534878792,0.056260265569034094,0.4950920245398773,0.04954628641146866,0.011823199075394543,0.42944193495632366,0.4955320850717381,0.21307277267166627,0.01645528868841406,0.42944193495632366,0.181102543858311,0.011823199075394543,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,23,1507,0.5253648366921473,0.019685342073361294,0.4903776830914865,0.7662592536900519,0.05665604654384264,0.49754601226993866,0.04971785877687967,0.009432060789960872,0.43423347022107767,0.49037768309148644,0.2114600215894528,0.019685342073361294,0.43423347022107767,0.18168923811362966,0.009432060789960872,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,24,1234,0.5090340514246005,0.010122159114171777,0.5024558381311192,0.7339528084874323,0.05462272178576376,0.4803680981595092,0.04988307661023842,0.009320739658679095,0.43448282556618173,0.5024558381311192,0.20530742327804052,0.010122159114171777,0.43448282556618173,0.17992096372007615,0.009320739658679095,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,25,595,0.5170257123002084,0.009939591166806878,0.48805569767247353,0.7740765810836253,0.05607226960600004,0.49693251533742333,0.0499339128666565,0.011746774694710341,0.4376288043862001,0.48805569767247353,0.21362299439450907,0.009939591166806878,0.4376288043862001,0.18437582417563494,0.011746774694710341,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,26,1044,0.5173731758165393,0.022913141532959837,0.5002867935273073,0.7669319693631174,0.05654225951358518,0.49754601226993866,0.04992120380255198,0.009385011190949916,0.4361948394708678,0.5002867935273073,0.2189410464455548,0.022913141532959837,0.4361948394708678,0.18428954935017408,0.009385011190949916,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,27,532,0.5135510771369006,0.013929526160000483,0.4982301162388485,0.7756745104876182,0.05537965290008509,0.48895705521472393,0.0495399318794164,0.011826696545909374,0.44299677090293,0.4982301162388485,0.23552911153530215,0.013929526160000483,0.44299677090293005,0.18920741016633255,0.011826696545909374,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,28,2468,0.5191104933981932,0.023447955631352956,0.49166445915084916,0.7648351713532551,0.05660162665980646,0.4950920245398773,0.049838594885872604,0.011769251596540077,0.43270765309287357,0.49166445915084916,0.21917181904918068,0.023447955631352956,0.43270765309287357,0.1849275980994564,0.011769251596540077,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,29,571,0.48227936066712995,0.025708876623277747,0.5083896017894081,0.5970164179442325,0.050130607721686815,0.4766871165644172,0.04998474912307458,0.018426684798362274,0.45694394697769825,0.5083896017894081,0.21660728601162857,0.025708876623277747,0.45694394697769825,0.18301448075461704,0.018426684798362274,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,30,214,0.46316886726893675,0.0,0.5266244128767041,0.6692874021358706,0.05422199354877011,0.456441717791411,0.04971150424482741,0.028337966454894253,0.4762818656192399,0.5266244128767041,0.26412882796444975,0.0,0.4762818656192399,0.22877840261325513,0.028337966454894253,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
lightgbm,31,1507,0.5271021542738012,0.016230519724573848,0.4928822569625648,0.7659265834187661,0.05725961253042566,0.5012269938650307,0.04975598596919323,0.007064670476827561,0.4301992164295168,0.49288225696256477,0.2142209848612675,0.016230519724573848,0.43019921642951675,0.18147806881432368,0.007064670476827561,"{""test"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}, ""val"": {""age_group"": 2, ""employment_status_group"": 7, ""income_group"": 4}}","{""test"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}, ""val"": {""age_group"": 0, ""employment_status_group"": 0, ""income_group"": 0}}"
