stage,trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
ft_dense,2,7,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8734096906379888,0.12558872765273882,0.49079754601226994,0.049889431142290684,0.04951394
ft_dense,2,8,16,5,4,192,0.2650089137415928,0.000614939415628505,8192,0.8764240759730699,0.13130608367874186,0.496319018404908,0.04967337705251385,0.04713458
ft_dense,3,1,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.7923660920766236,0.06070994183308176,0.3319018404907976,0.049775049565350005,0.06279515
ft_dense,3,2,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8615084766338788,0.11468808213350476,0.4766871165644172,0.04998474912307458,0.1059057
ft_dense,3,3,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8743954150063016,0.12637480792438693,0.4938650306748466,0.0498703675461339,0.06700568
ft_dense,3,4,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8793911297905765,0.12887727850336395,0.501840490797546,0.04978140409740227,0.14275582
ft_dense,3,5,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.882301431399279,0.13497078614661967,0.5128834355828221,0.04989578567434294,0.07656221
ft_dense,3,6,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8837120322557607,0.14238791167764528,0.5239263803680981,0.049876722078186164,0.033484455
ft_dense,3,7,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8844693833187842,0.1458718178530461,0.5122699386503068,0.04995933099486554,0.07738197
ft_dense,3,8,32,6,8,192,0.3314950036607718,0.0006821416720689545,8192,0.8856274519527205,0.15010770564518292,0.5263803680981595,0.049876722078186164,0.05890654
ft_dense,4,1,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8840040327497769,0.1498462945123868,0.5190184049079755,0.04953357734736414,0.027099265
ft_dense,4,2,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8847775001536003,0.1472055703582551,0.5171779141104295,0.04991484927049972,0.04421548
ft_dense,4,3,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8863737020770821,0.15408763227265343,0.5257668711656441,0.04932387778963957,0.038393613
ft_dense,4,4,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8860293098307652,0.15216068439375577,0.5257668711656441,0.04992120380255198,0.04981399
ft_dense,4,5,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8866786981739179,0.15237283321975978,0.5294478527607362,0.04980682222561131,0.048992157
ft_dense,4,6,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8860834734449173,0.1498072230998154,0.5245398773006135,0.04992120380255198,0.046439417
ft_dense,4,7,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8871940663172999,0.1525204625319712,0.5294478527607362,0.049775049565350005,0.036721744
ft_dense,4,8,32,2,4,128,0.04634762381005189,0.0021888937469133466,1024,0.8864266941962149,0.1492358583577224,0.5239263803680981,0.049876722078186164,0.034790136
ft_dense,5,1,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8604515581156653,0.11251054020866111,0.4539877300613497,0.04988307661023842,0.042387884
ft_dense,5,2,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8803588470524171,0.13179692789151798,0.49877300613496933,0.0498703675461339,0.049899124
ft_dense,5,3,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8844206269046053,0.13694675183639624,0.50920245398773,0.04992120380255198,0.03400884
ft_dense,5,4,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8848177773608997,0.1386893790062362,0.50920245398773,0.04994026739870876,0.052310135
ft_dense,5,5,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.886541305783825,0.14175466813859272,0.5159509202453988,0.04997204005897006,0.03256558
ft_dense,5,6,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8868196011505837,0.14578283816996374,0.5214723926380368,0.04992755833460424,0.056900058
ft_dense,5,7,64,4,8,192,0.20909313175279765,0.0008029015070298228,8192,0.8874035261181406,0.1442578795325773,0.5184049079754601,0.0499656855269178,0.04206812
